time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.640000000000001,0.145127828649,-0.221910264343,13.0613683882,6.23896527064,6.23602348344,0.0,0.345902702299,-0.421393896881,3.57825020262,-0.0440611454096,-0.0523337359973,0.0,479.55449763658027,481.1893749143284,482.06457228579245,480.8470544323606
1.660000000000001,0.152164258554,-0.230449457555,13.1334800187,6.23808854721,6.2350189601,0.0,0.357740288174,-0.43252542432,3.63291284809,-0.0410613213653,-0.0431520823143,0.0,468.0688644565767,470.2060845542846,467.99723337673134,468.69622509656614
1.680000000000001,0.159439425934,-0.239212994859,13.2066737467,6.23727214697,6.23423642083,0.0,0.369776449863,-0.443828306061,3.68645994953,-0.0441681496957,-0.0558408470801,0.0,469.6096911105404,466.64656585129046,468.4819324065107,467.7558336275338
1.700000000000001,0.166933193914,-0.248182089123,13.2804474395,6.23639534565,6.23313769961,0.0,0.379600348097,-0.453081120397,3.69090933033,-0.0405455326084,-0.0618567794987,0.0,422.948860008699,421.38921061241547,422.47915205441154,423.41400851416734
1.720000000000001,0.174655911392,-0.257366277829,13.3549136676,6.23558955758,6.23190061441,0.0,0.392671399683,-0.465337750214,3.75571347967,-0.0437463371826,-0.0621742424714,0.0,478.6553560247135,478.58042064941463,478.6760036508589,477.9439558098771
1.740000000000001,0.182628384456,-0.266783909703,13.4303859823,6.23471467391,6.23065800137,0.0,0.404575906732,-0.476425437179,3.79151799503,-0.0440398472396,-0.0634947026044,0.0,453.02204700203475,452.7006838226093,453.1016438757667,453.02981027328633
1.7600000000000011,0.190846580405,-0.276429716607,13.5066644965,6.23385139238,6.22944765869,0.0,0.417243688172,-0.488155253171,3.83633342241,-0.0381211617948,-0.0525812823579,0.0,460.5415723335477,463.12131780676594,460.3809033334578,461.78273859259673
1.7800000000000011,0.199299449923,-0.286292413715,13.5834381299,6.23309147492,6.2283966758,0.0,0.428043263602,-0.4981144576,3.84102992209,-0.0358825112407,-0.0537150932936,0.0,424.60343740149307,424.3095612630411,423.30319916051343,423.88000351016393
1.8000000000000012,0.20799535633,-0.296378608209,13.6607597484,6.23239540821,6.22733454422,0.0,0.4415473771,-0.510504991856,3.89113192204,-0.0293123490268,-0.0586487100088,0.0,466.382586645586,465.2233045057939,466.6467333172467,468.1824003324672
1.8200000000000012,0.216954953292,-0.306706169553,13.7389224398,6.23181443347,6.22616774925,0.0,0.454412319142,-0.522251142518,3.92513721794,-0.032559575481,-0.0551332496418,0.0,452.2436454692128,453.09005371930465,452.4833118299617,451.69809398425565
1.8400000000000012,0.22617314766,-0.317268765751,13.8177409044,6.23117069069,6.22507180768,0.0,0.467407117689,-0.53400847734,3.95670924505,-0.0364192962972,-0.058800242878,0.0,450.2487637750538,449.35579695515986,451.47551390370165,450.53984641339105
1.8600000000000012,0.23568512262,-0.328096049105,13.8977295596,6.23044301224,6.22396221183,0.0,0.483790378271,-0.548719858006,4.04215627413,-0.0376088168625,-0.0472755727014,0.0,496.52114217282593,499.04929668335564,498.43600770075926,498.174684352805
1.8800000000000012,0.245486048723,-0.339182431002,13.9787223798,6.22969955535,6.22302354921,0.0,0.496302232044,-0.559918331671,4.05712574326,-0.033432826895,-0.0509766072128,0.0,436.1345569214306,435.2047430851573,435.2257980089702,436.27247100886757
1.9000000000000012,0.25554750108,-0.350501753913,14.0601523386,6.22904372584,6.22200438175,0.0,0.509843003668,-0.572013959464,4.0858701362,-0.0384978097517,-0.0501225719873,0.0,449.2408983445773,449.44699098872695,448.97460143782365,447.7395583149437
1.9200000000000013,0.265883456191,-0.362065726001,14.1421799287,6.22831149069,6.22100604057,0.0,0.523752507433,-0.584383249353,4.11688887599,-0.0298120691853,-0.0472554291808,0.0,451.1257323706283,451.8182504664222,449.8921288540455,451.9964681753635
1.9400000000000013,0.276520145571,-0.373896639061,14.2251530779,6.2277156409,6.22008420701,0.0,0.53991643053,-0.598708056612,4.18042604508,-0.0289270857395,-0.0540781896191,0.0,481.92656351424955,480.3757048148632,479.94338140152354,480.1446533413128
1.9600000000000013,0.287449017914,-0.385986243602,14.3088677797,6.22715749917,6.21900304693,0.0,0.55297080378,-0.610252397494,4.19104413465,-0.0353145716819,-0.0549767520282,0.0,432.7810482811682,432.5520452879033,433.63119500602807,432.0180500069564
1.9800000000000013,0.298644470558,-0.398310761392,14.3928454759,6.22645767657,6.21790474219,0.0,0.566574460588,-0.622199381562,4.20672548187,-0.0317176758435,-0.0534081179625,0.0,437.8987253977392,438.2879760756179,436.9005364683271,437.7988133328058
2.0000000000000013,0.310155642762,-0.410911570462,14.4777678492,6.22590038803,6.21687078469,0.0,0.584542759831,-0.637881525369,4.28551184924,-0.0441325845496,-0.0616791347316,0.0,495.03370400762253,493.2027881420214,496.0516794962981,493.30866706258445
2.0200000000000014,0.322007924254,-0.423809399378,14.5639487409,6.22501859955,6.21564148368,0.0,0.60068538943,-0.651901366297,4.33257732527,-0.0454465166533,-0.0587528111217,0.0,467.50218818310157,468.1832670069637,467.27030867741763,466.9618942459488
2.0400000000000014,0.334151511517,-0.436960117908,14.650561156,6.22416822428,6.21446673148,0.0,0.613673336819,-0.663170486702,4.32866417706,-0.0562682601721,-0.0579730435268,0.0,420.3020068405856,420.5020999680505,420.86838497288034,418.047357081794
2.0600000000000014,0.346550760278,-0.450332441677,14.7370031329,6.22306462425,6.21332609699,0.0,0.62625153931,-0.674061890165,4.31553351479,-0.0496705072522,-0.0641092284914,0.0,411.70259005661944,410.06776118107365,409.58176828355164,411.3361263384476
2.0800000000000014,0.359248747249,-0.463963362298,14.8238256894,6.22216521548,6.21204904414,0.0,0.643547157819,-0.689030171916,4.36672213433,-0.063381916691,-0.0609055681941,0.0,471.32661166024224,472.0661365445383,472.92599777213013,469.7453227327177
2.1000000000000014,0.372299333256,-0.477898923512,14.9117213162,6.22089807433,6.21083465119,0.0,0.661511442868,-0.704525949503,4.42284054799,-0.0643790954046,-0.0581785158606,0.0,475.13518698769724,475.7596692735102,477.2736824264251,477.04266772762423
2.1200000000000014,0.385661701298,-0.492104194787,15.0000428076,6.21961289712,6.20967148377,0.0,0.674725361325,-0.716001178042,4.40930859041,-0.0621860636153,-0.0590761813174,0.0,411.4724250104961,411.23127186682996,410.8602394578619,411.43980125339317
